Date,Aluminium,Copper,Nickel,Zinc,Tin,Lead
2016-11-08,1706.0,5044.0,11140.0,2443.5,21945.0,2073.0
2016-11-09,1737.5,5335.0,11450.0,2452.0,21700.0,2127.0
2016-11-10,1772.5,5619.0,11710.0,2531.5,21905.0,2155.0
2016-11-11,1777.0,5900.0,11735.0,2528.5,21750.0,2151.5
2016-11-14,1765.0,5620.0,11135.0,2539.0,21375.0,2150.5
2016-11-15,1727.0,5448.0,11155.0,2552.0,20500.0,2154.0
2016-11-16,1719.0,5459.0,11205.0,2556.0,20305.0,2186.5
2016-11-17,1692.5,5426.0,11240.0,2494.0,20335.0,2142.0
2016-11-18,1712.0,5446.0,11080.0,2535.0,20405.0,2158.0
2016-11-21,1726.0,5535.5,11155.0,2565.0,21000.0,2170.0
2016-11-22,1739.0,5618.0,11380.0,2600.0,21450.0,2174.0
2016-11-23,1765.5,5564.0,11225.0,2572.0,21485.0,2175.0
2016-11-24,1774.0,5834.5,11570.0,2693.0,21610.0,2237.0
2016-11-25,1751.0,5822.5,11465.0,2767.0,21275.0,2302.0
2016-11-28,1766.5,5935.5,11680.0,2907.0,21350.0,2466.0
2016-11-29,1722.0,5778.0,11300.0,2867.0,21250.0,2459.0
2016-11-30,1722.5,5740.0,10965.0,2709.0,21350.0,2330.0
2016-12-01,1724.0,5773.0,11210.0,2740.0,21400.0,2374.0
2016-12-02,1715.0,5736.0,11125.0,2663.0,21355.0,2274.0
2016-12-05,1728.0,5851.5,11680.0,2705.5,21500.0,2285.0
2016-12-06,1718.0,5856.0,11520.0,2730.5,21425.0,2307.0
2016-12-07,1728.0,5903.5,11550.0,2821.5,21425.0,2369.0
2016-12-08,1731.5,5838.0,11370.0,2744.5,21395.0,2331.0
2016-12-09,1742.5,5824.0,11330.0,2709.5,21300.0,2310.0
2016-12-12,1749.5,5757.0,11275.0,2704.0,21100.0,2310.0
2016-12-13,1755.0,5765.5,11410.0,2735.5,21500.0,2377.0
2016-12-14,1752.0,5735.0,11365.0,2736.5,21550.0,2342.0
2016-12-15,1736.0,5682.5,11245.0,2760.5,21255.0,2314.0
2016-12-16,1732.5,5649.0,11130.0,2725.0,21350.0,2263.0
2016-12-19,1717.0,5561.0,10850.0,2632.0,21225.0,2185.0
2016-12-20,1722.5,5485.5,10980.0,2615.0,21185.0,2183.0
2016-12-21,1730.5,5498.5,10885.0,2604.5,21100.0,2168.0
2016-12-22,1737.5,5426.0,10585.0,2555.0,21060.0,2092.0
2016-12-23,1740.0,5482.0,10570.0,2587.0,21250.0,2087.0
2016-12-27,1740.0,5482.0,10570.0,2587.0,21250.0,2087.0
2016-12-28,1726.5,5486.0,10140.0,2561.5,21100.0,2070.0
2016-12-29,1713.0,5514.0,10035.0,2540.0,21150.0,1990.5
2016-12-30,1713.5,5501.0,10010.0,2563.0,21100.0,1985.0
2017-01-03,1702.0,5574.0,10205.0,2552.5,21300.0,2007.0
2017-01-04,1701.0,5500.5,9975.0,2530.0,21180.0,2026.5
2017-01-05,1709.5,5611.0,10230.0,2608.5,21250.0,2056.0
2017-01-06,1722.0,5546.5,10185.0,2578.5,21175.0,2041.0
2017-01-09,1717.0,5551.5,10245.0,2611.0,21150.0,2060.0
2017-01-10,1757.5,5642.0,10435.0,2733.0,21280.0,2143.5
2017-01-11,1748.5,5709.5,10450.0,2690.0,21150.0,2165.0
2017-01-12,1788.0,5752.5,9975.0,2725.0,21105.0,2190.0
2017-01-13,1790.5,5797.0,10115.0,2720.0,21175.0,2221.0
2017-01-16,1812.0,5857.0,10235.0,2765.5,21125.0,2315.5
2017-01-17,1805.5,5771.5,10175.0,2694.0,21015.0,2268.0
2017-01-18,1800.5,5721.0,10160.0,2724.0,21125.0,2303.5
2017-01-19,1832.0,5710.0,10050.0,2758.5,21075.0,2315.0
2017-01-20,1839.0,5706.0,9735.0,2736.5,20200.0,2309.0
2017-01-23,1870.0,5775.0,9770.0,2782.0,19875.0,2350.5
2017-01-24,1870.0,5879.0,9765.0,2797.0,20180.0,2390.0
2017-01-25,1849.0,5867.0,9635.0,2774.0,20450.0,2379.0
2017-01-26,1837.5,5890.0,9565.0,2814.5,20180.0,2390.0
2017-01-27,1827.5,5847.0,9380.0,2762.0,19975.0,2365.0
2017-01-30,1807.0,5857.0,9495.0,2768.5,19700.0,2320.0
2017-01-31,1820.5,5921.0,9890.0,2848.0,20080.0,2355.0
2017-02-01,1818.0,5931.0,10025.0,2848.0,19825.0,2351.5
2017-02-02,1813.0,5903.0,10360.0,2851.5,19855.0,2334.0
2017-02-03,1808.5,5836.0,10160.0,2783.0,19795.0,2294.0
2017-02-06,1812.0,5786.0,10340.0,2764.5,19055.0,2325.5
2017-02-07,1809.0,5802.0,10390.0,2774.5,18775.0,2329.0
2017-02-08,1821.0,5865.0,10440.0,2825.5,18760.0,2379.5
2017-02-09,1839.0,5863.0,10380.0,2864.0,19250.0,2399.0
2017-02-10,1849.0,5872.0,10450.0,2906.0,19210.0,2406.0
2017-02-13,1867.5,6111.0,10675.0,2971.0,19660.0,2442.0
2017-02-14,1893.0,6145.0,10825.0,2934.0,19825.0,2415.0
2017-02-15,1871.0,6016.0,10710.0,2890.0,19955.0,2338.0
2017-02-16,1878.0,6015.0,10875.0,2836.0,19905.0,2273.0
2017-02-17,1865.5,5939.0,10900.0,2825.5,19755.0,2269.0
2017-02-20,1878.0,6002.0,11045.0,2860.5,19735.0,2275.0
2017-02-21,1878.0,6034.0,11020.0,2885.0,19900.0,2284.0
2017-02-22,1873.0,5976.0,10710.0,2860.0,19660.0,2290.0
2017-02-23,1882.5,5991.0,10635.0,2841.0,19150.0,2270.0
2017-02-24,1877.0,5881.0,10680.0,2822.0,19250.0,2231.0
2017-02-27,1908.0,5927.0,10900.0,2813.5,19310.0,2257.0
2017-02-28,1895.0,5936.0,10870.0,2813.0,19200.0,2272.0
2017-03-01,1934.0,6040.0,11000.0,2872.0,19375.0,2287.0
2017-03-02,1929.0,5994.0,10900.0,2845.0,19330.0,2273.0
2017-03-03,1909.0,5910.0,10900.0,2796.0,19425.0,2247.5
2017-03-06,1868.0,5856.0,10895.0,2729.5,19215.0,2223.0
2017-03-07,1858.0,5807.0,10920.0,2702.0,19345.0,2220.0
2017-03-08,1881.0,5782.0,10520.0,2701.0,19430.0,2240.0
2017-03-09,1847.0,5655.0,10100.0,2655.5,19225.0,2227.0
2017-03-10,1884.5,5714.5,10030.0,2697.5,19300.0,2258.0
2017-03-13,1882.0,5794.0,10145.0,2745.0,19305.0,2284.5
2017-03-14,1851.0,5747.0,10090.0,2697.0,19700.0,2210.5
2017-03-15,1863.0,5850.0,10185.0,2752.0,20070.0,2217.0
2017-03-16,1895.0,5911.0,10290.0,2836.0,20175.0,2267.0
2017-03-17,1901.0,5889.0,10200.0,2847.0,20450.0,2260.0
2017-03-20,1908.0,5891.0,10060.0,2860.5,20530.0,2280.5
2017-03-21,1918.0,5765.5,10105.0,2857.5,20575.0,2284.0
2017-03-22,1910.0,5712.0,9950.0,2817.5,20475.0,2319.0
2017-03-23,1913.0,5790.5,9915.0,2816.0,20375.0,2363.0
2017-03-24,1917.5,5782.5,9920.0,2804.5,20100.0,2346.0
2017-03-27,1916.0,5673.5,9710.0,2759.0,19550.0,2305.0
2017-03-28,1918.5,5774.5,9740.0,2765.0,19925.0,2308.0
2017-03-29,1931.0,5847.0,9915.0,2809.0,20075.0,2308.0
2017-03-30,1955.0,5860.0,9935.0,2833.0,20075.0,2340.0
2017-03-31,1946.5,5849.0,9875.0,2782.5,20100.0,2310.0
2017-04-03,1948.5,5817.0,9965.0,2746.0,20225.0,2287.0
2017-04-04,1938.0,5724.5,9865.0,2704.0,20035.0,2275.0
2017-04-05,1962.0,5808.5,10170.0,2770.0,20195.0,2314.5
2017-04-06,1956.0,5870.5,10320.0,2777.0,20350.0,2327.5
2017-04-07,1929.5,5770.0,9950.0,2665.0,20375.0,2260.0
2017-04-10,1929.0,5731.0,10100.0,2658.5,20400.0,2260.0
2017-04-11,1907.5,5746.0,10050.0,2580.0,20125.0,2261.0
2017-04-12,1907.0,5685.0,9710.0,2565.0,20075.0,2251.0
2017-04-13,1890.0,5655.0,9695.0,2561.5,19750.0,2256.0
2017-04-18,1915.5,5620.5,9545.0,2581.0,19885.0,2185.0
2017-04-19,1895.5,5600.5,9455.0,2546.0,19875.0,2148.0
2017-04-20,1933.0,5611.5,9380.0,2605.0,19905.0,2160.5
2017-04-21,1932.5,5601.0,9395.0,2582.0,19900.0,2142.0
2017-04-24,1928.0,5612.0,9270.0,2600.0,19600.0,2155.0
2017-04-25,1943.0,5652.5,9235.0,2590.0,19525.0,2173.0
2017-04-26,1957.5,5677.5,9255.0,2610.5,19850.0,2191.0
2017-04-27,1954.5,5686.5,9190.0,2614.0,19925.0,2237.0
2017-04-28,1930.0,5688.5,9485.0,2639.0,19850.0,2280.0
2017-05-02,1909.0,5746.5,9485.0,2639.5,20100.0,2250.0
2017-05-03,1916.0,5636.5,9280.0,2600.0,19850.0,2225.0
2017-05-04,1909.5,5543.0,9010.0,2570.0,20000.0,2177.0
2017-05-05,1907.0,5530.5,8935.0,2577.0,19930.0,2190.0
2017-05-08,1879.0,5466.0,9070.0,2579.0,19850.0,2159.5
2017-05-09,1874.0,5496.0,9190.0,2632.0,19900.0,2182.0
2017-05-10,1870.0,5512.0,9195.0,2592.0,19840.0,2175.0
2017-05-11,1887.0,5580.5,9370.0,2615.0,20100.0,2196.0
2017-05-12,1880.0,5520.0,9325.0,2582.0,19910.0,2165.5
2017-05-15,1899.5,5586.0,9310.0,2568.5,20100.0,2131.5
2017-05-16,1915.0,5584.0,9015.0,2517.0,19905.0,2084.0
2017-05-17,1928.0,5575.0,9165.0,2561.0,20055.0,2102.0
2017-05-18,1905.0,5490.0,9005.0,2462.0,20650.0,2052.0
2017-05-19,1938.0,5596.0,9180.0,2569.0,20550.0,2088.0
2017-05-22,1943.0,5677.0,9370.0,2631.0,20805.0,2102.0
2017-05-23,1926.0,5660.5,9290.0,2647.0,20700.0,2088.0
2017-05-24,1944.0,5662.5,9130.0,2627.0,20520.0,2072.0
2017-05-25,1954.0,5665.0,9075.0,2607.5,20610.0,2059.0
2017-05-26,1950.0,5671.0,9005.0,2622.5,20500.0,2090.0
2017-05-30,1943.5,5608.0,9025.0,2624.0,20575.0,2101.5
2017-05-31,1919.5,5615.5,8810.0,2572.0,20400.0,2075.0
2017-06-01,1930.0,5636.5,8830.0,2544.5,20475.0,2083.5
2017-06-02,1916.5,5559.5,8715.0,2507.0,20405.0,2072.0
2017-06-05,1917.5,5586.5,8820.0,2474.5,20245.0,2068.0
2017-06-06,1893.0,5540.5,8800.0,2480.0,20100.0,2080.0
2017-06-07,1903.5,5575.5,8870.0,2434.5,19735.0,2055.0
2017-06-08,1902.5,5647.5,8800.0,2462.5,19350.0,2065.5
2017-06-09,1901.5,5739.0,8805.0,2480.0,19150.0,2097.0
2017-06-12,1888.0,5752.0,8940.0,2496.0,19175.0,2077.0
2017-06-13,1877.0,5659.0,8720.0,2436.0,19250.0,2036.0
2017-06-14,1886.5,5684.5,8815.0,2472.0,19400.0,2055.0
2017-06-15,1864.0,5637.0,8830.0,2495.0,19500.0,2078.5
2017-06-16,1861.0,5655.5,8905.0,2516.0,19650.0,2083.5
2017-06-19,1861.5,5687.0,8895.0,2535.0,19815.0,2113.0
2017-06-20,1889.0,5673.5,8980.0,2561.0,19775.0,2118.0
2017-06-21,1865.5,5650.0,8890.0,2579.5,19725.0,2121.0
2017-06-22,1872.0,5736.0,8910.0,2697.0,19695.0,2181.0
2017-06-23,1868.0,5774.0,9170.0,2725.0,19495.0,2186.5
2017-06-26,1855.0,5771.0,9040.0,2722.0,19445.0,2237.0
2017-06-27,1861.5,5789.0,9060.0,2726.0,19330.0,2247.5
2017-06-28,1886.0,5822.0,9125.0,2732.5,19450.0,2265.0
2017-06-29,1897.5,5905.5,9275.0,2752.5,20075.0,2292.0
2017-06-30,1908.5,5907.5,9280.0,2754.0,20200.0,2274.0
2017-07-03,1917.5,5894.0,9370.0,2780.0,20300.0,2284.0
2017-07-04,1903.5,5847.0,9125.0,2766.0,20300.0,2272.0
2017-07-05,1913.0,5818.0,9065.0,2767.0,20200.0,2245.0
2017-07-06,1925.5,5828.5,9090.0,2785.0,20025.0,2266.0
2017-07-07,1920.0,5809.0,8950.0,2778.0,20050.0,2270.0
2017-07-10,1914.0,5780.0,8885.0,2775.0,19900.0,2267.5
2017-07-11,1879.0,5795.0,8980.0,2771.5,19925.0,2292.0
2017-07-12,1877.0,5882.5,9210.0,2843.0,20005.0,2310.0
2017-07-13,1911.0,5902.0,9185.0,2826.0,20000.0,2294.0
2017-07-14,1904.0,5858.0,9380.0,2769.0,20000.0,2264.0
2017-07-17,1901.0,5965.5,9580.0,2819.5,20040.0,2302.0
2017-07-18,1887.0,5940.5,9595.0,2769.0,20080.0,2245.5
2017-07-19,1907.0,5956.0,9720.0,2761.0,20250.0,2210.0
2017-07-20,1898.0,5930.0,9540.0,2737.0,20250.0,2200.0
2017-07-21,1901.0,6001.5,9560.0,2758.0,20325.0,2212.0
2017-07-24,1890.0,6000.0,9560.0,2776.0,20445.0,2221.0
2017-07-25,1896.5,6150.0,9885.0,2824.5,20450.0,2266.0
2017-07-26,1912.0,6238.0,9915.0,2805.0,20575.0,2284.0
2017-07-27,1923.0,6325.0,10105.0,2808.5,20855.0,2296.5
2017-07-28,1892.0,6283.0,10180.0,2766.0,20825.0,2281.0
2017-07-31,1904.0,6347.0,10235.0,2802.0,20930.0,2312.0
2017-08-01,1887.0,6300.5,10155.0,2769.5,20700.0,2299.0
2017-08-02,1904.0,6300.0,10205.0,2754.0,20625.0,2315.0
2017-08-03,1891.5,6290.0,10255.0,2804.0,20730.0,2342.0
2017-08-04,1890.0,6330.0,10335.0,2798.0,20865.0,2349.0
2017-08-07,1920.0,6333.0,10310.0,2816.5,20760.0,2355.0
2017-08-08,1981.0,6364.0,10280.0,2873.0,20650.0,2349.0
2017-08-09,2018.0,6465.0,10710.0,2947.0,20475.0,2367.5
2017-08-10,2024.0,6416.5,10770.0,2935.0,20350.0,2358.0
2017-08-11,2040.5,6353.5,10590.0,2886.5,20450.0,2322.5
2017-08-14,2030.0,6351.0,10510.0,2891.0,20525.0,2317.0
2017-08-15,2056.0,6382.0,10370.0,2938.5,20445.0,2370.0
2017-08-16,2075.0,6433.0,10560.0,3010.0,20125.0,2395.0
2017-08-17,2095.5,6460.0,10710.0,3084.0,20300.0,2457.0
2017-08-18,2104.5,6453.0,10730.0,3117.0,20375.0,2389.0
2017-08-21,2084.5,6514.5,11250.0,3143.0,20575.0,2360.0
2017-08-22,2104.5,6584.0,11430.0,3140.0,20675.0,2346.0
2017-08-23,2082.5,6555.0,11435.0,3114.0,20575.0,2393.0
2017-08-24,2105.0,6577.0,11640.0,3096.5,20645.0,2330.0
2017-08-25,2096.5,6714.0,11610.0,3117.5,20675.0,2342.0
2017-08-29,2092.0,6797.0,11735.0,3107.5,20600.0,2370.0
2017-08-30,2066.5,6755.0,11555.0,3118.5,20540.0,2362.0
2017-08-31,2113.5,6792.0,11620.0,3139.5,20880.0,2373.0
2017-09-01,2113.5,6776.0,12005.0,3147.0,21000.0,2369.0
2017-09-04,2095.5,6873.0,12120.0,3190.0,20950.0,2364.0
2017-09-05,2082.0,6904.0,12150.0,3194.0,20950.0,2350.0
2017-09-06,2069.5,6864.0,11920.0,3086.0,20855.0,2320.5
2017-09-07,2075.0,6842.5,12035.0,3095.5,20845.0,2307.5
2017-09-08,2072.0,6780.0,11845.0,3081.0,20775.0,2272.0
2017-09-11,2100.5,6737.0,11550.0,3109.0,20875.0,2260.0
2017-09-12,2083.0,6601.5,11535.0,3056.5,20820.0,2233.0
2017-09-13,2083.0,6527.0,11485.0,3050.0,20800.0,2274.0
2017-09-14,2065.0,6418.5,11265.0,2994.0,20750.0,2266.5
2017-09-15,2068.0,6457.0,11005.0,3042.0,20675.0,2317.0
2017-09-18,2066.5,6487.0,11090.0,3109.5,20825.0,2369.0
2017-09-19,2107.5,6492.0,10950.0,3123.5,20925.0,2381.0
2017-09-20,2164.0,6520.0,11375.0,3170.0,20855.0,2443.0
2017-09-21,2154.0,6407.5,10860.0,3098.0,20750.0,2472.0
2017-09-22,2137.0,6405.0,10580.0,3113.5,20845.0,2477.5
2017-09-25,2128.0,6416.0,10395.0,3168.0,20825.0,2513.0
2017-09-26,2116.0,6423.0,10450.0,3165.0,20900.0,2490.0
2017-09-27,2117.0,6426.0,10530.0,3150.0,20850.0,2458.0
2017-09-28,2102.5,6405.0,10175.0,3156.0,20900.0,2467.0
2017-09-29,2110.5,6485.0,10585.0,3217.0,20995.0,2519.0
2017-10-02,2067.0,6455.0,10375.0,3235.5,20875.0,2538.0
2017-10-03,2114.5,6447.0,10555.0,3324.0,20950.0,2501.0
2017-10-04,2139.5,6453.0,10640.0,3370.0,20950.0,2585.0
2017-10-05,2124.0,6511.0,10560.0,3350.0,21245.0,2548.0
2017-10-06,2121.5,6639.0,10500.0,3336.0,21085.0,2539.5
2017-10-09,2135.0,6607.0,10770.0,3334.5,20950.0,2515.0
2017-10-10,2133.0,6641.0,10910.0,3314.0,21100.0,2509.0
2017-10-11,2124.0,6685.0,10980.0,3306.0,20810.0,2525.0
2017-10-12,2117.5,6813.0,11195.0,3333.0,20900.0,2568.5
2017-10-13,2140.0,6858.0,11605.0,3325.0,20925.0,2542.0
2017-10-16,2144.0,7063.0,11790.0,3321.0,20825.0,2566.0
2017-10-17,2111.0,7046.0,11675.0,3130.0,20775.0,2496.0
2017-10-18,2106.5,6971.5,11745.0,3185.0,20050.0,2493.0
2017-10-19,2128.5,6920.0,11680.0,3170.0,20100.0,2491.0
2017-10-20,2159.0,7008.5,12050.0,3208.0,19925.0,2502.0
2017-10-23,2133.5,6959.0,11745.0,3176.0,19750.0,2472.0
2017-10-24,2144.0,7073.5,11950.0,3265.0,19835.0,2504.0
2017-10-25,2149.5,6970.5,11860.0,3251.5,19850.0,2485.5
2017-10-26,2175.0,6965.0,11845.0,3301.0,20200.0,2492.0
2017-10-27,2119.0,6831.5,11370.0,3201.0,19800.0,2431.0
2017-10-30,2143.0,6823.0,11500.0,3270.5,19910.0,2414.0
2017-10-31,2140.0,6802.0,11850.0,3320.0,19505.0,2421.0
2017-11-01,2188.0,6918.0,12695.0,3332.0,19700.0,2452.0
2017-11-02,2152.0,6855.0,12630.0,3272.0,19500.0,2466.0
2017-11-03,2165.0,6914.5,12560.0,3265.5,19700.0,2475.0
2017-11-06,2152.0,6902.5,12830.0,3290.0,19600.0,2490.0
2017-11-07,2131.0,6863.0,12805.0,3259.0,19580.0,2483.0
2017-11-08,2103.5,6812.0,12565.0,3235.5,19550.0,2499.0
2017-11-09,2078.0,6777.0,12230.0,3232.0,19475.0,2504.0
2017-11-10,2090.0,6797.0,12285.0,3289.5,19700.0,2547.0
2017-11-13,2100.0,6768.0,12280.0,3244.0,19385.0,2502.0
2017-11-14,2085.0,6822.5,12255.0,3224.0,19550.0,2477.0
2017-11-15,2082.0,6715.5,11580.0,3190.5,19590.0,2420.0
2017-11-16,2106.0,6764.0,11570.0,3206.0,19750.0,2424.0
2017-11-17,2077.0,6728.5,11470.0,3199.5,19560.0,2409.0
2017-11-20,2067.5,6752.0,11510.0,3199.5,19555.0,2429.5
2017-11-21,2062.0,6828.0,11605.0,3205.5,19550.0,2460.5
2017-11-22,2085.0,6872.5,11730.0,3271.5,19415.0,2459.5
2017-11-23,2090.0,6895.5,11625.0,3263.0,19410.0,2437.0
2017-11-24,2104.0,6967.5,12015.0,3271.5,19650.0,2480.5
2017-11-27,2109.5,6892.0,11600.0,3224.0,19525.0,2452.0
2017-11-28,2100.0,6800.0,11400.0,3178.0,19595.0,2445.0
2017-11-29,2062.0,6756.5,11305.0,3146.0,19525.0,2431.0
2017-11-30,2033.0,6761.0,11295.0,3197.0,19775.0,2474.0
2017-12-01,2046.5,6734.0,11050.0,3217.5,19650.0,2505.0
2017-12-04,2052.5,6807.0,11330.0,3237.0,19590.0,2552.0
2017-12-05,2052.0,6645.0,11075.0,3170.0,19570.0,2512.0
2017-12-06,2028.5,6539.0,10830.0,3137.0,19475.0,2500.0
2017-12-07,1994.0,6530.5,10795.0,3111.0,19550.0,2506.0
2017-12-08,1992.0,6538.5,10990.0,3094.0,19575.0,2428.0
2017-12-11,1991.5,6547.5,10860.0,3106.5,19475.0,2495.0
2017-12-12,2004.0,6614.0,11070.0,3167.0,19450.0,2518.0
2017-12-13,1997.0,6685.0,11085.0,3161.5,18875.0,2515.0
2017-12-14,2017.0,6723.0,11140.0,3168.5,18870.0,2473.0
2017-12-15,2036.0,6735.5,11170.0,3183.0,19125.0,2511.0
2017-12-18,2047.5,6844.0,11530.0,3195.5,19290.0,2586.5
2017-12-19,2061.0,6845.0,11690.0,3169.5,19330.0,2559.0
2017-12-20,2092.0,6925.0,11915.0,3217.5,19340.0,2542.5
2017-12-21,2108.5,6977.0,12000.0,3223.0,19450.0,2491.0
2017-12-22,2137.0,7019.0,12050.0,3234.0,19410.0,2473.0
2017-12-27,2199.5,7140.0,11840.0,3267.0,19680.0,2494.0
2017-12-28,2246.0,7216.0,12095.0,3288.5,19780.0,2511.5
2017-12-29,2241.5,7157.0,12260.0,3309.0,19875.0,2495.0
2018-01-02,2256.0,7181.0,12690.0,3377.0,20160.0,2544.0
2018-01-03,2241.0,7115.5,12465.0,3350.5,20050.0,2580.0
2018-01-04,2230.0,7202.5,12615.0,3377.0,20075.0,2573.0
2018-01-05,2205.5,7097.0,12500.0,3396.0,20020.0,2590.0
2018-01-08,2177.5,7084.5,12450.0,3391.5,19960.0,2566.0
2018-01-09,2143.5,7092.0,12515.0,3401.0,20075.0,2608.0
2018-01-10,2159.0,7140.5,12900.0,3381.0,20035.0,2596.0
2018-01-11,2179.0,7123.0,12835.0,3420.0,20245.0,2572.0
2018-01-12,2215.0,7070.5,12670.0,3420.0,20275.0,2536.0
2018-01-15,2227.5,7180.0,12835.0,3474.0,20450.0,2582.0
2018-01-16,2172.0,7023.0,12415.0,3429.0,20355.0,2542.5
2018-01-17,2187.0,7047.0,12415.0,3445.0,20525.0,2555.0
2018-01-18,2225.0,7047.0,12455.0,3410.0,20575.0,2581.0
2018-01-19,2256.0,7079.0,12595.0,3463.0,20685.0,2608.0
2018-01-22,2235.0,7049.0,12720.0,3441.0,20770.0,2607.0
2018-01-23,2213.5,6905.0,12750.0,3443.0,20830.0,2610.0
2018-01-24,2216.0,6943.0,13000.0,3428.0,21145.0,2612.0
2018-01-25,2237.5,7112.0,13695.0,3482.0,21345.0,2621.0
2018-01-26,2238.0,7063.5,13750.0,3526.0,22005.0,2604.0
2018-01-29,2251.5,7062.0,13890.0,3609.5,22105.0,2643.0
2018-01-30,2229.0,7049.0,13650.0,3584.5,22050.0,2620.5
2018-01-31,2224.5,7100.5,13555.0,3589.5,21900.0,2624.0
2018-02-01,2218.0,7027.0,13545.0,3588.0,21950.0,2670.0
2018-02-02,2228.0,7066.0,13795.0,3577.0,21770.0,2683.0
2018-02-05,2202.0,7050.0,13540.0,3564.0,21750.0,2646.0
2018-02-06,2196.0,7060.0,13370.0,3530.5,21825.0,2592.0
2018-02-07,2181.5,7006.0,13490.0,3539.0,22075.0,2593.0
2018-02-08,2168.0,6838.0,13025.0,3460.0,21550.0,2540.0
2018-02-09,2142.0,6755.0,12970.0,3435.5,21180.0,2530.0
2018-02-12,2129.5,6786.5,12965.0,3433.0,21300.0,2511.0
2018-02-13,2123.5,6908.0,13215.0,3470.0,21600.0,2522.0
2018-02-14,2138.0,6962.0,13630.0,3518.0,21725.0,2577.0
2018-02-15,2164.0,7098.0,14150.0,3595.0,21700.0,2610.0
2018-02-16,2189.5,7159.0,14030.0,3618.0,21900.0,2640.0
2018-02-19,2266.0,7093.0,13600.0,3590.0,21830.0,2608.0
2018-02-20,2239.0,7027.0,13650.0,3587.5,21500.0,2569.0
2018-02-21,2190.0,7003.0,13590.0,3563.5,21680.0,2561.0
2018-02-22,2194.0,7032.0,13575.0,3524.0,21650.0,2524.0
2018-02-23,2210.0,7073.5,13800.0,3569.0,21650.0,2533.0
2018-02-26,2188.5,7111.0,13910.0,3588.0,21710.0,2598.5
2018-02-27,2172.5,7028.0,13885.0,3547.0,21750.0,2578.5
2018-02-28,2158.5,6953.0,13800.0,3498.5,21775.0,2530.5
2018-03-01,2143.0,6852.0,13510.0,3405.0,21670.0,2458.0
2018-03-02,2144.0,6883.0,13450.0,3396.5,21710.0,2454.5
2018-03-05,2135.0,6850.0,13335.0,3302.0,21670.0,2432.0
2018-03-06,2136.0,6968.5,13580.0,3335.0,21595.0,2436.0
2018-03-07,2112.5,6873.0,13370.0,3287.0,21495.0,2419.5
2018-03-08,2082.5,6830.0,13250.0,3241.5,21650.0,2372.0
2018-03-09,2078.5,6808.0,13345.0,3216.0,21375.0,2352.0
2018-03-12,2097.0,6857.0,13725.0,3259.0,21500.0,2347.0
2018-03-13,2080.0,6883.0,13830.0,3279.0,21500.0,2404.0
2018-03-14,2096.0,7015.0,13925.0,3279.5,21200.0,2453.5
2018-03-15,2062.5,6885.5,13685.0,3233.0,20900.0,2395.0
2018-03-16,2069.0,6923.0,13740.0,3285.0,21050.0,2416.0
2018-03-19,2070.5,6791.5,13430.0,3262.0,20630.0,2360.0
2018-03-20,2073.0,6784.0,13520.0,3243.0,20850.0,2345.5
2018-03-21,2056.5,6675.0,13330.0,3224.0,20745.0,2377.0
2018-03-22,2059.0,6746.5,13355.0,3223.0,21050.0,2378.0
2018-03-23,2049.0,6658.0,13050.0,3215.0,20850.0,2359.5
2018-03-26,2022.0,6500.0,12845.0,3254.5,20950.0,2366.5
2018-03-27,2035.0,6641.5,13030.0,3326.5,21055.0,2397.0
2018-03-28,2009.0,6601.5,12925.0,3291.5,20925.0,2403.0
2018-03-29,1997.0,6685.0,13245.0,3332.0,21125.0,2411.0
2018-04-03,2010.0,6756.0,13560.0,3284.5,21415.0,2400.0
2018-04-04,1972.0,6625.0,13060.0,3249.0,20860.0,2380.0
2018-04-05,1969.0,6767.0,13285.0,3234.0,21075.0,2383.5
2018-04-06,1967.0,6703.0,12890.0,3222.0,21050.0,2358.5
2018-04-09,2113.0,6767.0,13240.0,3216.5,21100.0,2397.0
2018-04-10,2171.5,6888.0,13700.0,3240.0,21375.0,2401.0
2018-04-11,2253.0,6930.5,13740.0,3236.5,21175.0,2388.0
2018-04-12,2220.5,6756.0,13585.0,3115.0,21000.0,2333.0
2018-04-13,2325.0,6830.0,14005.0,3121.0,21190.0,2329.0
2018-04-16,2358.5,6811.5,14150.0,3116.0,21075.0,2341.5
2018-04-17,2375.5,6784.0,13950.0,3115.0,21200.0,2342.0
2018-04-18,2528.5,6936.0,15105.0,3186.5,21725.0,2378.0
2018-04-19,2602.5,6942.0,15710.0,3232.0,21875.0,2347.0
2018-04-20,2463.0,6939.0,14640.0,3243.5,22050.0,2366.0
2018-04-23,2452.0,6923.0,14050.0,3215.0,21850.0,2348.0
2018-04-24,2222.0,6987.0,14250.0,3240.5,21250.0,2348.5
2018-04-25,2248.0,6960.5,14120.0,3162.0,21500.0,2325.0
2018-04-26,2204.0,6885.5,13945.0,3098.0,21475.0,2300.5
2018-04-27,2249.0,6797.0,13980.0,3120.5,21400.0,2336.0
2018-04-30,2224.0,6783.0,13725.0,3171.0,21150.0,2345.0
2018-05-01,2258.0,6777.5,13610.0,3100.5,21400.0,2336.0
2018-05-02,2269.0,6785.0,13915.0,3065.5,21270.0,2320.0
2018-05-03,2349.0,6837.0,13985.0,3028.0,21400.0,2279.0
2018-05-04,2316.0,6783.0,13835.0,2968.0,21375.0,2274.0
