Input_Set,Lookback,Horizon,MAE,RMSE,MAPE,sMAPE,NRMSE,Directional_Accuracy,AUHE,Train_Time_sec,Inference_Time_sec,Num_Parameters,Model_Size_MB,FLOPs
w/o_Tin_Zinc,22,22,79.55241394042969,104.52594810918961,3.267446532845497,3.2668955624103546,0.09069496535427393,0.4847024168172993,68.73973710462451,86.02891421318054,0.0003243753239402715,4998,0.01906585693359375,17504.0
w/o_Lead_Nickel,22,22,71.90830993652344,96.76844442243298,2.9586290940642357,2.9554013162851334,0.08396394609629196,0.4863091651603401,62.3066043946892,102.60561680793762,0.00031871051254609545,4998,0.01906585693359375,17504.0
w/o_Nickel_Tin,22,22,76.58349609375,101.98486215794479,3.1119467690587044,3.136267513036728,0.08849011998373095,0.4751288746066814,65.54302209988236,95.18881154060364,0.00033573795312985403,4998,0.01906585693359375,17504.0
w/o_Nickel_Zinc,22,22,72.95262145996094,97.95738570451184,3.0072690919041634,2.9989300295710564,0.08499555939448881,0.4860413737698333,63.21456879377365,92.21043658256531,0.00031603207819942876,4998,0.01906585693359375,17504.0
w/o_Copper_Lead,22,22,73.66516876220703,98.59427495898278,3.0380714684724808,3.028135560452938,0.08554817911342523,0.4898574010845551,63.96361654624343,108.36223006248474,0.0003255758440020509,4998,0.01906585693359375,17504.0
w/o_Copper_Tin,22,22,93.89592742919922,119.52599661658337,3.754628077149391,3.8279157131910324,0.10371018945524328,0.4751288746066814,79.07521585002542,94.9935507774353,0.00032216213939818437,4998,0.01906585693359375,17504.0
w/o_Copper_Zinc,22,22,80.77180480957031,106.19786864474965,3.2714128494262695,3.300512209534645,0.09214565583268364,0.4863761130079668,68.85039834305644,65.47280240058899,0.00031660863682517946,4998,0.01906585693359375,17504.0
w/o_Copper_Nickel,22,22,75.0831298828125,100.58590078882825,3.067365102469921,3.0794216319918633,0.0872762684191126,0.4784762669880163,64.54038145020604,65.16391086578369,0.00031649241215701656,4998,0.01906585693359375,17504.0
w/o_Lead,22,22,79.61009216308594,104.95184442608667,3.218236565589905,3.251976892352104,0.09106450608392075,0.47566445738769497,67.76629569940269,89.87050724029541,0.00033244433564535823,4998,0.01906585693359375,22144.0
w/o_Tin,22,22,89.44306182861328,115.6081955693994,3.58760766685009,3.654274344444275,0.1003107960467224,0.4837651469505255,75.5238308571279,76.14038467407227,0.0003316869440766954,4998,0.01906585693359375,22144.0
w/o_Zinc,22,22,78.40664672851562,104.0190787788471,3.177918493747711,3.210129588842392,0.09025516799628856,0.47553056169244157,66.94083102047443,99.78179478645325,0.00031776280747246495,4998,0.01906585693359375,22144.0
w/o_Nickel,22,22,73.7394790649414,98.78171464617073,3.028080426156521,3.027958795428276,0.08571081595927664,0.48296177277900515,63.65532195195556,91.01485085487366,0.0003316427014537693,4998,0.01906585693359375,22144.0
w/o_Copper,22,22,78.87214660644531,104.84275334846706,3.2068543136119843,3.238319605588913,0.09096984863281243,0.47566445738769497,67.55804093554616,110.2667920589447,0.0003301251092610198,4998,0.01906585693359375,22144.0
FULL,22,22,77.40213012695312,101.99741016166783,3.2192591577768326,3.1861141324043274,0.08850100966182545,0.4797482760929236,67.52424100413918,88.69091200828552,0.0003181156950600895,4998,0.01906585693359375,26976.0
w/o_Copper_Lead_Nickel_Tin_Zinc,22,63,138.85543823242188,183.1129368893689,5.486001446843147,5.706356838345528,0.15888323670095567,0.4893627057880089,340.5528536066413,65.83650827407837,0.000327872663160667,5695,0.021724700927734375,5392.0
w/o_Lead_Nickel_Tin_Zinc,22,63,116.72545623779297,155.36449079503333,4.709427431225777,4.791827499866486,0.13480649604714603,0.4864852115665833,292.12127244099975,72.59673237800598,0.00033024126140713514,5695,0.021724700927734375,9456.0
w/o_Copper_Lead_Tin_Zinc,22,63,178.90147399902344,229.39001994419897,7.029923051595688,7.401546835899353,0.1990368890658892,0.4941270814661069,436.15692630410194,51.53102254867554,0.0003324550469952565,5695,0.021724700927734375,9456.0
w/o_Copper_Lead_Nickel_Tin,22,63,123.48971557617188,165.43816702736706,4.939739033579826,5.083560571074486,0.14354722029216366,0.4874994103495448,306.6323005594313,66.63247656822205,0.00033279230477728424,5695,0.021724700927734375,9456.0
w/o_Copper_Lead_Nickel_Zinc,22,63,130.4519500732422,173.13745442566724,5.193597450852394,5.366369336843491,0.15022772335954435,0.4904712486438039,322.39088909700513,53.514713287353516,0.00032103469077757884,5695,0.021724700927734375,9456.0
w/o_Copper_Nickel_Tin_Zinc,22,63,178.03102111816406,229.3751277247601,6.973467022180557,7.366572320461273,0.19902396708920808,0.4876409264587952,432.51331709325314,58.22675585746765,0.0003183260006500743,5695,0.021724700927734375,9456.0
w/o_Lead_Tin_Zinc,22,63,133.3226776123047,172.16329798152393,5.370180681347847,5.481864884495735,0.1493824725037282,0.4933723288834379,332.7226812019944,49.45183300971985,0.00033520376877125803,5695,0.021724700927734375,13712.0
w/o_Lead_Nickel_Tin,22,63,125.22127532958984,167.45564361383882,4.992446303367615,5.141228809952736,0.1452977377008201,0.4934666729562715,309.40416119992733,45.136183738708496,0.0003336995707224241,5695,0.021724700927734375,13712.0
w/o_Lead_Nickel_Zinc,22,63,116.96516418457031,152.68485850150628,4.750464856624603,4.796934127807617,0.132481440546197,0.4949054200669843,294.4240269251168,49.548667669296265,0.0003361755104688443,5695,0.021724700927734375,13712.0
w/o_Nickel_Tin_Zinc,22,63,136.0847930908203,181.35816815420804,5.390989780426025,5.586976185441017,0.1573606677272572,0.49433935562998255,334.6507112495601,51.47508788108826,0.0003334112011482953,5695,0.021724700927734375,13712.0
w/o_Copper_Lead_Tin,22,63,182.88043212890625,232.30154500670028,7.197858393192291,7.585307210683823,0.20156316198651014,0.48804188876833815,446.3233606889844,63.894161224365234,0.00032208791282166345,5695,0.021724700927734375,13712.0
w/o_Copper_Lead_Zinc,22,63,132.75408935546875,176.21077799399785,5.30272051692009,5.479682609438896,0.1528943903792705,0.4816264918156517,329.16413536295295,92.76140093803406,0.00032116753916860865,5695,0.021724700927734375,13712.0
w/o_Copper_Tin_Zinc,22,63,195.20123291015625,246.72028379827225,7.676823437213898,8.100796490907669,0.2140740053255489,0.4891032595877164,475.981442630291,54.45937705039978,0.000321672008792146,5695,0.021724700927734375,13712.0
w/o_Copper_Lead_Nickel,22,63,120.5712661743164,155.9906034329472,4.9079470336437225,4.944552108645439,0.13534976189669187,0.4850228784376622,303.59710417687893,72.14868497848511,0.0003343195298805634,5695,0.021724700927734375,13712.0
w/o_Copper_Nickel_Tin,22,63,130.3622283935547,174.2676248708434,5.178678035736084,5.353588983416557,0.15120835045671763,0.4933723288834379,321.4233928360045,51.83309459686279,0.0003368269989784547,5695,0.021724700927734375,13712.0
w/o_Copper_Nickel_Zinc,22,63,122.48193359375,163.18601588754473,4.889346286654472,5.030170828104019,0.1415930758329378,0.48820699089579694,303.6120560951531,73.44702482223511,0.0003368273532408308,5695,0.021724700927734375,13712.0
w/o_Lead_Tin,22,63,139.94349670410156,180.99124849353905,5.6100014597177505,5.763036385178566,0.15704229193499175,0.4821217981980282,348.09805443510413,69.80491900444031,0.0003364341220033824,5695,0.021724700927734375,18160.0
w/o_Lead_Zinc,22,63,132.03025817871094,174.79767321820964,5.269169062376022,5.438648536801338,0.151668258964886,0.48896174347846594,326.9869110547006,64.11487245559692,0.00032060886740153114,5695,0.021724700927734375,18160.0
w/o_Tin_Zinc,22,63,178.5059051513672,231.48853407080446,7.022660970687866,7.412540167570114,0.20085773592140033,0.48226331430727865,435.6181842274964,83.79277610778809,0.00032671670502751934,5695,0.021724700927734375,18160.0
w/o_Lead_Nickel,22,63,119.69490051269531,161.14304834912986,4.800788685679436,4.919413849711418,0.139820434835107,0.4891504316241332,297.79034573584795,60.53905630111694,0.00032093656009940475,5695,0.021724700927734375,18160.0
w/o_Nickel_Tin,22,63,127.5322036743164,169.711836422434,5.105895921587944,5.244290083646774,0.1472553906885506,0.4906363507712628,316.7723593302071,58.212212562561035,0.0003260007407654625,5695,0.021724700927734375,18160.0
w/o_Nickel_Zinc,22,63,122.33536529541016,164.80342812537305,4.899859055876732,5.025754868984222,0.1429964607553212,0.48481060427378647,303.61991357058287,75.37900257110596,0.0003262536841019833,5695,0.021724700927734375,18160.0
w/o_Copper_Lead,22,63,120.61463928222656,156.53471559848953,4.902343451976776,4.967443645000458,0.13582187743611024,0.4820982121798198,304.2666347697377,104.62511849403381,0.00032673016699781034,5695,0.021724700927734375,18160.0
w/o_Copper_Tin,22,63,173.4392547607422,217.79218879473157,6.900767236948013,7.174474000930786,0.1889737011295077,0.49391480730223125,428.0867598950863,59.70118594169617,0.0003338419841976081,5695,0.021724700927734375,18160.0
w/o_Copper_Zinc,22,63,142.28738403320312,183.07697749170975,5.681109428405762,5.855035781860352,0.15885204389659016,0.49823104863436957,352.25303722545505,42.76268172264099,0.00033704061919123066,5695,0.021724700927734375,18160.0
w/o_Copper_Nickel,22,63,116.04525756835938,154.26449106364367,4.679293185472488,4.763227328658104,0.1338520571363204,0.49040049058917873,290.3417333960533,80.55767273902893,0.0003214729133367893,5695,0.021724700927734375,18160.0
w/o_Lead,22,63,128.08433532714844,166.45964812267567,5.142751336097717,5.25672547519207,0.14443352755134886,0.49356101702910515,318.7772074714303,47.94016981124878,0.0003212295350844226,5695,0.021724700927734375,22800.0
w/o_Tin,22,63,139.82359313964844,182.40793910902013,5.557694286108017,5.7380519807338715,0.15827153468597466,0.48931553375159204,344.8058211244643,75.0264184474945,0.00032115584851019803,5695,0.021724700927734375,22800.0
w/o_Zinc,22,63,125.52456665039062,164.39477067413063,5.050935968756676,5.153714120388031,0.14264188754067234,0.48733430822208595,313.2256666198373,60.84582781791687,0.0003340077789896133,5695,0.021724700927734375,22800.0
w/o_Nickel,22,63,115.93702697753906,154.051102519586,4.674792289733887,4.757419973611832,0.13366689950938845,0.4882541629322138,289.96836179867387,92.25420618057251,0.00032270078673228114,5695,0.021724700927734375,22800.0
w/o_Copper,22,63,127.0630111694336,166.97001040606065,5.106683075428009,5.233406275510788,0.1448763700472816,0.482923722817114,317.0864355750382,106.99350619316101,0.00032663628746814927,5695,0.021724700927734375,22800.0
FULL,22,63,127.4561538696289,164.23754352499614,5.155219882726669,5.235419049859047,0.14250546536062894,0.49200433982735037,319.43812146782875,48.66061019897461,0.0003238606417515657,5695,0.021724700927734375,27632.0
w/o_Copper_Lead_Nickel_Tin_Zinc,63,1,31.39430809020996,41.035753989280494,1.2684772722423077,1.2743253260850906,0.03560586130800058,0.4962962962962963,0.0,106.83229923248291,0.0003145418223544691,5953,0.022708892822265625,5712.0
w/o_Lead_Nickel_Tin_Zinc,63,1,29.313251495361328,37.79460449463984,1.1895117349922657,1.1930158361792564,0.03279358373546805,0.5096296296296297,0.0,157.63975286483765,0.0003261703711289626,5953,0.022708892822265625,11088.0
w/o_Copper_Lead_Tin_Zinc,63,1,33.26738739013672,42.80888442762203,1.3418537564575672,1.3481833972036839,0.037144367606934625,0.5066666666666667,0.0,113.91237044334412,0.0003172236786791559,5953,0.022708892822265625,11088.0
w/o_Copper_Lead_Nickel_Tin,63,1,29.405920028686523,38.05512615868098,1.1923346668481827,1.195954717695713,0.033019632269141445,0.5081481481481481,0.0,159.95226502418518,0.0003203657957223746,5953,0.022708892822265625,11088.0
w/o_Copper_Lead_Nickel_Zinc,63,1,35.442684173583984,44.65217955119184,1.4646168798208237,1.4555764384567738,0.0387437568052213,0.5066666666666667,0.0,157.30441212654114,0.00032553517606836806,5953,0.022708892822265625,11088.0
w/o_Copper_Nickel_Tin_Zinc,63,1,40.65383529663086,51.95567427956017,1.6238706186413765,1.6374928876757622,0.04508084444058429,0.5111111111111111,0.0,83.77531456947327,0.0003205894013128337,5953,0.022708892822265625,11088.0
w/o_Lead_Tin_Zinc,63,1,30.751907348632812,39.23179875054323,1.255895383656025,1.256156712770462,0.03404060744411772,0.522962962962963,0.0,137.47431230545044,0.0003204282218887961,5953,0.022708892822265625,16656.0
w/o_Lead_Nickel_Tin,63,1,29.80921745300293,37.89229538843863,1.2172545306384563,1.2177550233900547,0.03287834779817988,0.5066666666666667,0.0,154.15235781669617,0.0003209047063567935,5953,0.022708892822265625,16656.0
w/o_Lead_Nickel_Zinc,63,1,31.793407440185547,41.178020769959915,1.2815622612833977,1.2881356291472912,0.03572930193257691,0.4948148148148148,0.0,135.66577434539795,0.00031787192327736397,5953,0.022708892822265625,16656.0
w/o_Nickel_Tin_Zinc,63,1,28.759077072143555,36.77670625609198,1.1751473881304264,1.175215933471918,0.031910374573151074,0.5140740740740741,0.0,139.9834930896759,0.0003168505324414496,5953,0.022708892822265625,16656.0
w/o_Copper_Lead_Tin,63,1,32.49275207519531,41.59527754755115,1.3146154582500458,1.3200409710407257,0.03609134566499455,0.5051851851851852,0.0,123.68784379959106,0.0003277648835492557,5953,0.022708892822265625,16656.0
w/o_Copper_Lead_Zinc,63,1,29.058197021484375,37.56203202703496,1.1803009547293186,1.1832701042294502,0.03259178376766707,0.5096296296296297,0.0,140.39738607406616,0.00033157041086953067,5953,0.022708892822265625,16656.0
w/o_Copper_Tin_Zinc,63,1,37.036067962646484,47.413724587896226,1.4796193689107895,1.4918743632733822,0.041139889797781624,0.5096296296296297,0.0,164.66554307937622,0.00031872472819491956,5953,0.022708892822265625,16656.0
w/o_Copper_Lead_Nickel,63,1,31.759727478027344,40.79308975641585,1.2875564396381378,1.29169262945652,0.03539530656860084,0.4962962962962963,0.0,275.5107035636902,0.00032620810898098014,5953,0.022708892822265625,16656.0
w/o_Copper_Nickel_Tin,63,1,31.95491600036621,40.95546629848771,1.298392005264759,1.3014525175094604,0.035536197157588774,0.49333333333333335,0.0,299.4998595714569,0.0030749475462196847,5953,0.022708892822265625,16656.0
w/o_Copper_Nickel_Zinc,63,1,30.740318298339844,39.67145037189055,1.2431629002094269,1.2477166950702667,0.03442208379054532,0.5007407407407407,0.0,707.2816247940063,0.0023586397340311805,5953,0.022708892822265625,16656.0
w/o_Lead_Tin,63,1,31.77716827392578,40.83102655447433,1.2869708240032196,1.2915344908833504,0.03542822384782569,0.52,0.0,498.92040395736694,0.0003334611830626719,5953,0.022708892822265625,22416.0
w/o_Lead_Zinc,63,1,29.181678771972656,37.14717482738425,1.189792063087225,1.1912161484360695,0.03223182198282434,0.5051851851851852,0.0,156.72101831436157,0.000318461621301414,5953,0.022708892822265625,22416.0
w/o_Tin_Zinc,63,1,30.195301055908203,38.88586156294068,1.228454988449812,1.2307693250477314,0.03374044290075072,0.5125925925925926,0.0,129.27669262886047,0.0003197863257142919,5953,0.022708892822265625,22416.0
w/o_Lead_Nickel,63,1,30.004310607910156,38.90174578595815,1.2140411883592606,1.2191854417324066,0.03375422545989524,0.5125925925925926,0.0,157.28635263442993,0.00032974876595672067,5953,0.022708892822265625,22416.0
w/o_Nickel_Tin,63,1,29.27945899963379,37.503616362084,1.1903130449354649,1.1925144121050835,0.03254109877050567,0.5125925925925926,0.0,178.23993968963623,0.0003322341738367927,5953,0.022708892822265625,22416.0
w/o_Nickel_Zinc,63,1,30.09433364868164,38.446061038486114,1.2241369113326073,1.2262366712093353,0.03335883746695361,0.5185185185185185,0.0,156.44817519187927,0.00032022225080862555,5953,0.022708892822265625,22416.0
w/o_Copper_Lead,63,1,32.806861877441406,42.51434299564751,1.3213724829256535,1.3283690437674522,0.036888801094766784,0.5022222222222222,0.0,128.1757082939148,0.00032071883861835185,5953,0.022708892822265625,22416.0
w/o_Copper_Tin,63,1,31.917495727539062,40.74180923242425,1.2965758331120014,1.299224141985178,0.03535081114531078,0.5096296296296297,0.0,122.15612435340881,0.00032055801188452004,5953,0.022708892822265625,22416.0
w/o_Copper_Zinc,63,1,32.05850601196289,41.36993100557759,1.2981552630662918,1.3032003305852413,0.0358958180193787,0.4918518518518519,0.0,120.7995674610138,0.00032000358288104716,5953,0.022708892822265625,22416.0
w/o_Copper_Nickel,63,1,30.747411727905273,39.433118380307086,1.2493937276303768,1.2521777302026749,0.03421528582459155,0.5244444444444445,0.0,137.6765751838684,0.00032854750311586277,5953,0.022708892822265625,22416.0
w/o_Lead,63,1,33.40359878540039,42.85091798170723,1.3445236720144749,1.3516244478523731,0.0371808397537198,0.5125925925925926,0.0,127.46094393730164,0.0003329494295740974,5953,0.022708892822265625,28368.0
w/o_Tin,63,1,32.41085433959961,41.020114337644614,1.3246200047433376,1.3243822380900383,0.03559229058453935,0.5096296296296297,0.0,129.5861554145813,0.00032815883850910254,5953,0.022708892822265625,28368.0
w/o_Zinc,63,1,31.568330764770508,40.754473668830975,1.2720533646643162,1.2789035215973854,0.03536180012138182,0.5244444444444445,0.0,161.9510142803192,0.0003211981446079954,5953,0.022708892822265625,28368.0
w/o_Nickel,63,1,31.996912002563477,41.05673683633951,1.298822183161974,1.3028964400291443,0.03562406593703393,0.49777777777777776,0.0,109.2954888343811,0.000329038095192091,5953,0.022708892822265625,28368.0
w/o_Copper,63,1,31.311532974243164,39.73196020975274,1.2832854874432087,1.2817560695111752,0.03447458594067751,0.5155555555555555,0.0,129.6975314617157,0.0003201252610020384,5953,0.022708892822265625,28368.0
FULL,63,1,30.68913459777832,39.04656549997387,1.2538027949631214,1.2537399306893349,0.03387988373928109,0.4874074074074074,0.0,144.10661458969116,0.00032561347329404934,5953,0.022708892822265625,34512.0
w/o_Copper_Lead_Nickel_Tin_Zinc,63,5,63.539066314697266,82.35676189887963,2.5191107764840126,2.54592876881361,0.0714592261324735,0.4836988737403675,10.090874508023262,238.84389686584473,0.0071560647752549915,6021,0.022968292236328125,5776.0
w/o_Lead_Nickel_Tin_Zinc,63,5,48.58779525756836,63.59047135282927,1.9562315195798874,1.9715337082743645,0.05517611555318766,0.47036158861885,7.84318745136261,166.92957043647766,0.00031756966202347366,6021,0.022968292236328125,11152.0
w/o_Copper_Lead_Tin_Zinc,63,5,48.213844299316406,63.08049173476694,1.9356759265065193,1.9537104293704033,0.05473361398030771,0.4712507409602845,7.765337266027927,147.95170974731445,0.00031863813047055845,6021,0.022968292236328125,11152.0
w/o_Copper_Lead_Nickel_Tin,63,5,45.60013961791992,60.144089680013444,1.846063882112503,1.8561368808150291,0.05218576029945088,0.472139893301719,7.399543421342969,120.92752599716187,0.00031696107652452255,6021,0.022968292236328125,11152.0
w/o_Copper_Lead_Nickel_Zinc,63,5,49.74969482421875,65.24446965308631,2.002384513616562,2.0144300535321236,0.05661125265853778,0.472732661529342,8.027340052649379,100.97711491584778,0.00032499701888472944,6021,0.022968292236328125,11152.0
w/o_Copper_Nickel_Tin_Zinc,63,5,55.250797271728516,71.53283023047005,2.208247035741806,2.2341759875416756,0.062067530832683654,0.47036158861885,8.84973332285881,94.036306142807,0.0003183216518825955,6021,0.022968292236328125,11152.0
w/o_Lead_Tin_Zinc,63,5,56.88248062133789,73.65598814654345,2.267198823392391,2.2951100021600723,0.06390975323261247,0.4718435091879075,9.078681375831366,93.2820212841034,0.000331030598393193,6021,0.022968292236328125,16720.0
w/o_Lead_Nickel_Tin,63,5,50.13102722167969,65.95216069242917,2.0152870565652847,2.031140588223934,0.05722530472563038,0.4718435091879075,8.082710951566696,92.40820121765137,0.0003179295857747396,6021,0.022968292236328125,16720.0
w/o_Lead_Nickel_Zinc,63,5,47.343536376953125,62.31830425261807,1.919362135231495,1.9251849502325058,0.05407228283664923,0.4718435091879075,7.692996831610799,102.3497211933136,0.00032639150266294126,6021,0.022968292236328125,16720.0
w/o_Nickel_Tin_Zinc,63,5,44.55003356933594,58.50597175048672,1.8082628026604652,1.814659871160984,0.05076439913338018,0.470954356846473,7.249932503327727,131.06262469291687,0.0003250740192554615,6021,0.022968292236328125,16720.0
w/o_Copper_Lead_Tin,63,5,47.590213775634766,61.55413371133676,1.933862827718258,1.9388549029827118,0.0534092272181314,0.471547125074096,7.7492715790867805,126.62548756599426,0.00033097479078504773,6021,0.022968292236328125,16720.0
w/o_Copper_Lead_Zinc,63,5,47.03603744506836,61.50805611297495,1.9073965027928352,1.9141176715493202,0.05336924654284161,0.48014226437462953,7.6386479660868645,91.75052666664124,0.00032666524251302086,6021,0.022968292236328125,16720.0
w/o_Copper_Tin_Zinc,63,5,54.20423126220703,69.14290073938358,2.1913886070251465,2.2015132009983063,0.059993838229562044,0.4819205690574985,8.79815835505724,83.14530682563782,0.00031933749163592305,6021,0.022968292236328125,16720.0
w/o_Copper_Lead_Nickel,63,5,46.905818939208984,61.85586628089025,1.8929261714220047,1.9051603972911835,0.05367103295315885,0.470954356846473,7.591107161715627,116.66276693344116,0.0003177413234004268,6021,0.022968292236328125,16720.0
w/o_Copper_Nickel_Tin,63,5,49.128665924072266,63.92742237906398,2.004627510905266,2.005372941493988,0.05546847858553073,0.4730290456431535,8.03705183789134,81.8447756767273,0.00033194153397171584,6021,0.022968292236328125,16720.0
w/o_Copper_Nickel_Zinc,63,5,46.479305267333984,61.150341436597884,1.8789846450090408,1.8891235813498497,0.05305886423768807,0.4736218138707765,7.535064173862338,123.29008269309998,0.000317450276127568,6021,0.022968292236328125,16720.0
w/o_Lead_Tin,63,5,44.44471740722656,58.14295967497376,1.8143132328987122,1.8156195059418678,0.05044942264184513,0.4724362774155305,7.256737537682056,106.00739240646362,0.0003315840827094184,6021,0.022968292236328125,22480.0
w/o_Lead_Zinc,63,5,46.2889404296875,60.76315202926236,1.8747540190815926,1.8832830712199211,0.0527229093936415,0.472139893301719,7.514340570196509,108.82594537734985,0.00033240318298339845,6021,0.022968292236328125,22480.0
w/o_Tin_Zinc,63,5,47.581275939941406,62.51092287365165,1.9156258553266525,1.930697076022625,0.05423941126097304,0.46947243627741553,7.683081505820155,132.42949390411377,0.0003316713262487341,6021,0.022968292236328125,22480.0
w/o_Lead_Nickel,63,5,45.58475875854492,60.19498144376843,1.837371475994587,1.8513105809688568,0.05222991810962069,0.46828689982216953,7.371381018310785,158.12104845046997,0.000334398834793656,6021,0.022968292236328125,22480.0
w/o_Nickel_Tin,63,5,46.02734375,60.58076269405784,1.8706895411014557,1.8758207559585571,0.05256465158855575,0.486959098992294,7.50684067606926,94.037770986557,0.0003326341840955946,6021,0.022968292236328125,22480.0
w/o_Nickel_Zinc,63,5,45.355953216552734,59.765874182487075,1.835489645600319,1.8454747274518013,0.051857590416765485,0.472732661529342,7.359706098213792,130.70566058158875,0.0003318938502558955,6021,0.022968292236328125,22480.0
w/o_Copper_Lead,63,5,48.310760498046875,63.49037782350862,1.9521674141287804,1.962951384484768,0.055089266232968365,0.4724362774155305,7.8286913223564625,1153.1699194908142,0.00031849119398328995,6021,0.022968292236328125,22480.0
w/o_Copper_Tin,63,5,44.85710144042969,58.957968012708,1.8195483833551407,1.8266355618834496,0.05115658973147705,0.47036158861885,7.298905961215496,133.6501145362854,0.0003176540798611111,6021,0.022968292236328125,22480.0
w/o_Copper_Zinc,63,5,44.42323303222656,58.135527020515816,1.8149858340620995,1.8151987344026566,0.05044297489323477,0.4943687018375815,7.2750038001686335,120.53650522232056,0.00031775651154694736,6021,0.022968292236328125,22480.0
w/o_Copper_Nickel,63,5,46.934722900390625,61.547128871017414,1.9113339483737946,1.915336586534977,0.05340315018196681,0.474510966212211,7.6487254817038774,78.43753242492676,0.000321889806676794,6021,0.022968292236328125,22480.0
w/o_Lead,63,5,46.538360595703125,61.18773541195776,1.8754737451672554,1.88846867531538,0.0530913115064906,0.469768820391227,7.52095696516335,250.04508471488953,0.0021206997059009694,6021,0.022968292236328125,28432.0
w/o_Tin,63,5,47.085472106933594,61.5400914959356,1.9056949764490128,1.9145047292113304,0.05339704335640926,0.47036158861885,7.639353629201651,174.22954392433167,0.00031959992867928967,6021,0.022968292236328125,28432.0
w/o_Zinc,63,5,48.76386642456055,63.756598157318194,1.9721625372767448,1.9817732274532318,0.05532025980587374,0.4724362774155305,7.91218257509172,90.52186465263367,0.0003314085359926577,6021,0.022968292236328125,28432.0
w/o_Nickel,63,5,48.555240631103516,63.74594426437066,1.953221671283245,1.965479925274849,0.05531101516425734,0.4712507409602845,7.830357039347291,107.50092053413391,0.00032243304782443577,6021,0.022968292236328125,28432.0
w/o_Copper,63,5,51.190834045410156,66.59559403242267,2.057819813489914,2.0734863355755806,0.057783597668960095,0.475103734439834,8.246831921860576,91.58333349227905,0.0003240154407642506,6021,0.022968292236328125,28432.0
FULL,63,5,50.29412841796875,65.98711477558517,2.0222481340169907,2.0386701449751854,0.05725563032766739,0.471547125074096,8.11901893466711,87.01241707801819,0.0003212434274178964,6021,0.022968292236328125,34576.0
w/o_Copper_Lead_Nickel_Tin_Zinc,63,10,64.52867126464844,83.42310854351149,2.6522304862737656,2.643786743283272,0.07238447805805986,0.47944798931592225,23.920266795903444,82.03847050666809,0.00032102778686613994,6106,0.02329254150390625,5856.0
w/o_Lead_Nickel_Tin_Zinc,63,10,62.56550979614258,82.88654119299164,2.5200804695487022,2.549312636256218,0.07191890956522838,0.4732156106247218,22.75940552353859,97.25914454460144,0.0003202308179362945,6106,0.02329254150390625,11232.0
w/o_Copper_Lead_Tin_Zinc,63,10,81.5784683227539,103.45967945744613,3.23607474565506,3.2945621758699417,0.08976978624720369,0.47751891972102684,29.240604769438505,66.25706386566162,0.00031973983130752156,6106,0.02329254150390625,11232.0
w/o_Copper_Lead_Nickel_Tin,63,10,60.8644905090332,81.17900143163563,2.468111924827099,2.4845153093338013,0.0704373109366526,0.47662857990799823,22.29389688000083,75.76811265945435,0.0003172265315975563,6106,0.02329254150390625,11232.0
w/o_Copper_Lead_Nickel_Zinc,63,10,57.46239471435547,76.26151616415878,2.373138815164566,2.359268255531788,0.0661705099838157,0.4821190087550082,21.398430969566107,123.838618516922,0.00031922903541995086,6106,0.02329254150390625,11232.0
w/o_Copper_Nickel_Tin_Zinc,63,10,62.962646484375,82.96717865743658,2.541482634842396,2.561594359576702,0.07198887491950239,0.4830093485680368,22.948721749708056,76.33879709243774,0.00031883532640134547,6106,0.02329254150390625,11232.0
w/o_Lead_Tin_Zinc,63,10,72.1446533203125,92.98741934396287,2.8739042580127716,2.9153360053896904,0.08068322700947322,0.47217688084285503,25.902871042490005,83.15484619140625,0.00033549208315614425,6106,0.02329254150390625,16800.0
w/o_Lead_Nickel_Tin,63,10,57.48200988769531,76.83461528158223,2.3523347452282906,2.3529132828116417,0.06666778101062562,0.48197061878617004,21.2247671559453,100.16410708427429,0.00033260983600107076,6106,0.02329254150390625,16800.0
w/o_Lead_Nickel_Zinc,63,10,58.42188262939453,78.27742942273494,2.368915267288685,2.3835061118006706,0.06791967693999114,0.4723252708116931,21.385484281927347,108.23353981971741,0.00032061179243138705,6106,0.02329254150390625,16800.0
w/o_Nickel_Tin_Zinc,63,10,57.790950775146484,77.61707701615187,2.3566661402583122,2.3640405386686325,0.06734670775572799,0.48033832912895086,21.269044978544116,87.9691870212555,0.00032162312584036536,6106,0.02329254150390625,16800.0
w/o_Copper_Lead_Tin,63,10,78.61930847167969,99.06018826166999,3.143933415412903,3.1859658658504486,0.08595244103553748,0.47291883068704554,28.337770141661167,91.16262102127075,0.00033843128193026124,6106,0.02329254150390625,16800.0
w/o_Copper_Lead_Zinc,63,10,57.462127685546875,76.09420880251828,2.352980151772499,2.3518063127994537,0.06602534296197121,0.4871642676955038,21.245457092300057,107.63653349876404,0.0003333869956721184,6106,0.02329254150390625,16800.0
w/o_Copper_Tin_Zinc,63,10,71.77495574951172,92.25676423371351,2.8814371675252914,2.913402207195759,0.08004925576828559,0.4889449473215611,26.01349512115121,69.9734992980957,0.00032006774528797727,6106,0.02329254150390625,16800.0
w/o_Copper_Lead_Nickel,63,10,59.73326873779297,79.51589365497944,2.4146974086761475,2.4333681911230087,0.0689942664024369,0.4736607805312361,21.800929680466652,107.81425833702087,0.000324632364493803,6106,0.02329254150390625,16800.0
